device_id,lat,lon,timestamp
van007,14.132521,121.020323,5/12/2025 22:20
van007,15.415208,120.801946,5/12/2025 12:47
van007,15.4533,120.794066,5/12/2025 12:58
van007,14.07237,121.026452,5/12/2025 22:56
van007,15.856105,120.709986,5/12/2025 14:49
van007,14.774896,120.46044,5/13/2025 8:44
van007,14.779331,120.448066,5/13/2025 8:53
van007,15.821631,120.717201,5/12/2025 14:39
van007,14.80426,120.379045,5/13/2025 9:43
van007,14.429308,120.990298,5/12/2025 19:22
van007,14.102479,121.023416,5/12/2025 22:38
van007,14.602988,120.936916,5/13/2025 2:59
van007,14.446113,120.988667,5/12/2025 19:12
van007,14.772391,120.467444,not-a-timestamp
van007,14.656626,120.960216,5/12/2025 9:18
van007,14.235854,121.009942,5/12/2025 21:18
van007,14.677906,120.729005,5/13/2025 5:29
van007,16.012097,120.677443,5/12/2025 15:32
van007,15.077576,120.872399,5/12/2025 11:14
van007,14.803204,120.381831,5/13/2025 9:41
van007,14.295854,121.003834,5/12/2025 20:42
van007,14.136565,121.01993,5/12/2025 22:17
van007,14.169086,121.016696,5/12/2025 21:58
van007,14.78557,120.430829,5/13/2025 9:05
van007,14.732791,120.577215,5/13/2025 7:19
van007,14.710279,120.639376,5/13/2025 6:34
van007,16.393279,120.59785,5/12/2025 17:17
van007,14.64578,120.962473,5/12/2025 9:15
van007,14.722575,120.605516,5/13/2025 6:59
van007,14.645012,120.820195,5/13/2025 4:23
van007,15.190083,120.848964,5/12/2025 11:45
van007,15.870634,120.706913,5/12/2025 14:53
van007,14.635079,120.847849,5/13/2025 4:03
van007,14.647323,120.813941,5/13/2025 4:28
van007,14.057412,121.027862,5/12/2025 23:05
van007,15.732644,120.735643,5/12/2025 14:15
van007,14.552768,120.977932,5/12/2025 18:08
van007,14.7781,120.451436,5/13/2025 8:50
van007,13.943901,121.039391,5/13/2025 0:13
van007,14.623831,120.878932,5/13/2025 3:41
van007,13.777148,121.056193,5/13/2025 1:53
van007,15.536731,120.776624,5/12/2025 13:21
van007,14.681397,120.719431,5/13/2025 5:36
van007,14.056493,121.027969,5/12/2025 23:05
van007,14.610462,120.916154,5/13/2025 3:14
van007,16.378654,120.600955,5/12/2025 17:13
van007,13.770488,121.056884,5/13/2025 1:57
van007,14.635831,120.845734,5/13/2025 4:05
van007,14.752222,120.523307,5/13/2025 7:58
van007,14.792845,120.410718,5/13/2025 9:20
van007,13.768779,121.057061,not-a-timestamp
van007,16.106556,120.657742,5/12/2025 15:58
van007,14.883502,120.9128,5/12/2025 10:21
van007,14.796767,120.399753,5/13/2025 9:28
van007,14.38344,120.995048,5/12/2025 19:49
van007,14.881708,120.913295,5/12/2025 10:20
van007,14.638015,120.839508,5/13/2025 4:09
van007,13.994037,121.034247,5/12/2025 23:43
van007,14.60093,120.942483,5/13/2025 2:55
van007,14.521165,120.981158,5/12/2025 18:27
van007,14.822764,120.327871,5/13/2025 10:20
van007,14.836902,120.288562,5/13/2025 10:48
van007,14.3409,120.999226,5/12/2025 20:15
van007,15.594775,120.764482,5/12/2025 13:37
van007,999,999,5/12/2025 15:32
van007,999,999,5/12/2025 15:32
van007,13.850575,121.0488,5/13/2025 1:09
van007,14.800021,120.930299,5/12/2025 9:58
van007,14.620911,120.887195,5/13/2025 3:35
van007,14.663956,120.958691,5/12/2025 9:20
van007,999,999,5/12/2025 15:32
van007,14.594534,120.960354,5/13/2025 2:42
van007,14.284219,121.005063,5/12/2025 20:49
van007,14.646496,120.816027,5/13/2025 4:26
van007,15.879699,120.705104,5/12/2025 14:55
van007,16.300652,120.617263,5/12/2025 16:51
van007,14.573678,120.975765,5/12/2025 17:55
van007,14.13084,121.020465,5/12/2025 22:21
van007,14.640376,120.833315,5/13/2025 4:14
van007,13.861417,121.047698,5/13/2025 1:02
van007,14.550343,120.978107,5/12/2025 18:09
van007,14.060777,121.027623,5/12/2025 23:03
van007,14.598418,120.949282,5/13/2025 2:50
van007,14.609957,120.917646,5/13/2025 3:13
van007,16.396902,120.597104,5/12/2025 17:18
van007,13.779684,121.055922,5/13/2025 1:51
van007,14.797845,120.396948,5/13/2025 9:30
van007,14.648343,120.811282,5/13/2025 4:30
van007,13.803841,121.053496,5/13/2025 1:37
van007,14.254265,121.00807,5/12/2025 21:07
van007,14.818932,120.338209,5/13/2025 10:12
van007,14.700162,120.667565,5/13/2025 6:14
van007,14.772912,120.465946,5/13/2025 8:40
van007,14.253318,121.008155,5/12/2025 21:07
van007,14.243395,121.009117,5/12/2025 21:13
van007,13.863915,121.047376,5/13/2025 1:01
van007,14.652076,120.80094,5/13/2025 4:37
van007,15.237257,120.839047,5/12/2025 11:58
van007,14.631875,120.85682,5/13/2025 3:57
van007,14.701909,120.662849,5/13/2025 6:17
van007,14.131663,121.020436,5/12/2025 22:20
van007,14.696688,120.677293,5/13/2025 6:07
van007,14.692129,120.689746,5/13/2025 5:58
van007,14.143341,121.019246,5/12/2025 22:13
van007,14.589432,120.974221,5/12/2025 9:00
van007,999,999,5/12/2025 15:32
van007,15.794443,120.722873,5/12/2025 14:32
van007,13.956483,121.038035,5/13/2025 0:05
van007,14.017284,121.031973,5/12/2025 23:29
van007,14.678154,120.728391,5/13/2025 5:30
van007,15.059491,120.876077,5/12/2025 11:09
van007,14.27167,121.006273,5/12/2025 20:56
van007,14.66753,120.957995,5/12/2025 9:21
van007,15.275412,120.831104,5/12/2025 12:09
van007,14.442707,120.989014,5/12/2025 19:14
van007,13.923169,121.041495,5/13/2025 0:25
van007,14.207511,121.012813,5/12/2025 21:35
van007,14.557035,120.977448,5/12/2025 18:05
van007,14.780075,120.934414,5/12/2025 9:52
van007,14.026585,121.031001,5/12/2025 23:23
van007,16.121012,120.654724,5/12/2025 16:02
van007,14.303359,121.003115,5/12/2025 20:37
van007,15.583917,120.766786,5/12/2025 13:34
van007,13.891396,121.044664,5/13/2025 0:44
van007,14.653976,120.795413,5/13/2025 4:41
van007,14.727044,120.593077,5/13/2025 7:08
van007,13.833825,121.050421,5/13/2025 1:19
van007,14.633328,120.852725,5/13/2025 4:00
van007,14.716857,120.621327,5/13/2025 6:47
van007,14.104065,121.023145,5/12/2025 22:37
van007,14.771068,120.470782,5/13/2025 8:36
van007,14.076585,121.025995,5/12/2025 22:53
van007,16.068442,120.66563,5/12/2025 15:47
van007,15.181061,120.850849,5/12/2025 11:43
van007,14.758104,120.506791,5/13/2025 8:10
van007,15.572963,120.768998,5/12/2025 13:31
van007,13.893886,121.044478,5/13/2025 0:43
van007,16.233538,120.631265,5/12/2025 16:33
van007,14.788006,120.423942,5/13/2025 9:10
van007,15.086643,120.870502,5/12/2025 11:17
van007,14.731451,120.580562,5/13/2025 7:17
van007,14.110712,121.022576,5/12/2025 22:33
van007,14.824517,120.323134,5/13/2025 10:23
van007,14.662816,120.771159,5/13/2025 4:59
van007,14.325177,121.000925,5/12/2025 20:24
van007,13.958124,121.037869,5/13/2025 0:04
van007,15.647435,120.753473,5/12/2025 13:51
van007,14.786864,120.427375,5/13/2025 9:08
van007,13.838798,121.04991,5/13/2025 1:16
van007,14.705683,120.950027,5/12/2025 9:32
van007,13.868938,121.046917,5/13/2025 0:58
van007,14.754681,120.516446,5/13/2025 8:03
van007,14.766693,120.483287,not-a-timestamp
van007,14.467722,120.986522,5/12/2025 18:59
van007,14.159941,121.01752,5/12/2025 22:03
van007,14.744939,120.543279,5/13/2025 7:44
van007,13.818052,121.052016,5/13/2025 1:28
van007,14.360926,120.997289,5/12/2025 20:03
van007,14.676606,120.956102,5/12/2025 9:24
van007,15.462393,120.792152,5/12/2025 13:00
van007,14.729749,120.58541,5/13/2025 7:13
van007,13.905645,121.043267,5/13/2025 0:36
van007,14.77916,120.448766,5/13/2025 8:52
van007,14.018956,121.031787,5/12/2025 23:28
van007,13.932314,121.040549,5/13/2025 0:20
van007,15.440519,120.796696,5/12/2025 12:54
van007,14.776923,120.454961,5/13/2025 8:48
van007,14.544511,120.978733,5/12/2025 18:13
van007,14.826377,120.317483,5/13/2025 10:27
van007,999,999,5/12/2025 15:32
van007,15.801632,120.721301,5/12/2025 14:34
van007,14.561212,120.977003,5/12/2025 18:03
van007,16.262625,120.625216,5/12/2025 16:41
van007,14.605511,120.930054,5/13/2025 3:04
van007,14.598574,120.972265,5/12/2025 9:02
van007,14.930623,120.903052,5/12/2025 10:34
van007,14.620422,120.888564,5/13/2025 3:34
van007,15.280826,120.83,5/12/2025 12:10
van007,14.8371,120.287881,5/13/2025 10:49
van007,14.703882,120.657275,not-a-timestamp
van007,14.462666,120.987039,5/12/2025 19:02
van007,14.787052,120.426655,5/13/2025 9:08
van007,15.019622,120.884465,5/12/2025 10:58
van007,14.671176,120.957106,5/12/2025 9:22
van007,14.489485,120.984362,5/12/2025 18:46
van007,14.762196,120.495661,5/13/2025 8:18
van007,15.23182,120.840152,5/12/2025 11:57
van007,15.313577,120.823148,5/12/2025 12:19
van007,14.830665,120.305875,5/13/2025 10:36
van007,14.749176,120.940825,5/12/2025 9:44
van007,14.684856,120.709789,5/13/2025 5:43
van007,14.24751,121.008752,5/12/2025 21:11
van007,14.869003,120.915943,5/12/2025 10:17
van007,16.164529,120.645661,5/12/2025 16:14
van007,14.644084,120.822946,5/13/2025 4:21
van007,14.119937,121.021578,5/12/2025 22:27
van007,14.576216,120.975569,5/12/2025 17:54
van007,15.834258,120.714473,5/12/2025 14:43
van007,14.619867,120.890003,5/13/2025 3:33
van007,14.255003,121.007901,5/12/2025 21:06
van007,13.759637,121.058017,5/13/2025 2:03
van007,14.674152,120.739496,5/13/2025 5:22
van007,14.601421,120.941059,5/13/2025 2:56
van007,14.39521,120.993888,5/12/2025 19:42
van007,14.493565,120.983811,5/12/2025 18:43
van007,14.288414,121.004572,5/12/2025 20:46
van007,14.587057,120.974509,5/12/2025 17:47
van007,14.817742,120.341687,5/13/2025 10:10
van007,15.817942,120.717947,5/12/2025 14:38
van007,15.946852,120.69096,5/12/2025 15:14
van007,15.429678,120.798909,5/12/2025 12:51
van007,14.29348,121.004033,5/12/2025 20:43
van007,14.919771,120.905282,5/12/2025 10:31
van007,16.126413,120.653544,5/12/2025 16:03
van007,14.070775,121.026622,5/12/2025 22:57
van007,14.717829,120.618631,5/13/2025 6:49
van007,14.206677,121.012812,5/12/2025 21:35
van007,14.985136,120.891633,5/12/2025 10:49
van007,13.880512,121.045762,5/13/2025 0:51
van007,15.511334,120.781826,5/12/2025 13:14
van007,14.200853,121.013359,5/12/2025 21:39
van007,14.68388,120.954479,5/12/2025 9:26
van007,14.589764,120.973455,5/13/2025 2:32
van007,14.734466,120.572329,5/13/2025 7:23
van007,14.701361,120.664125,5/13/2025 6:16
van007,16.052118,120.669088,5/12/2025 15:43
van007,14.805791,120.374825,5/13/2025 9:46
van007,14.611698,120.912772,5/13/2025 3:16
van007,14.771023,120.936412,5/12/2025 9:50
van007,14.137479,121.019872,5/12/2025 22:17
van007,14.546897,120.978428,5/12/2025 18:11
van007,15.447761,120.795201,5/12/2025 12:56
van007,14.707062,120.648303,5/13/2025 6:28
van007,14.669517,120.75248,5/13/2025 5:12
van007,14.771565,120.469427,5/13/2025 8:37
van007,15.905052,120.699662,5/12/2025 15:02
van007,13.808016,121.053088,5/13/2025 1:34
van007,14.52021,120.981184,5/12/2025 18:27
van007,16.402271,120.595973,5/12/2025 17:19
van007,14.190785,121.014453,5/12/2025 21:45
van007,14.625928,120.87338,5/13/2025 3:45
van007,16.259016,120.625875,5/12/2025 16:40
van007,14.449367,120.988335,5/12/2025 19:10
van007,13.844692,121.049323,5/13/2025 1:12
van007,14.63851,120.964,5/12/2025 9:13
van007,13.974828,121.036283,5/12/2025 23:54
van007,14.823769,120.325174,5/13/2025 10:22
van007,14.667032,120.759409,5/13/2025 5:07
van007,999,999,5/12/2025 15:32
van007,14.0048,121.033213,5/12/2025 23:36
van007,14.711077,120.948774,5/12/2025 9:33
van007,14.036492,121.029946,5/12/2025 23:17
van007,999,999,5/12/2025 15:32
van007,14.460252,120.987311,5/12/2025 19:03
van007,999,999,5/12/2025 15:32
van007,13.929005,121.040945,5/13/2025 0:22
van007,14.690717,120.693919,5/13/2025 5:55
van007,14.174984,121.016097,5/12/2025 21:54
van007,14.225034,121.010968,5/12/2025 21:24
van007,14.825004,120.321696,5/13/2025 10:24
van007,15.079513,120.872031,5/12/2025 11:15
van007,14.716044,120.623418,5/13/2025 6:46
van007,14.114995,121.022137,5/12/2025 22:30
van007,14.746244,120.539842,5/13/2025 7:46
van007,14.281759,121.005235,5/12/2025 20:50
van007,14.912468,120.906882,5/12/2025 10:29
van007,16.331523,120.610811,5/12/2025 17:00
van007,14.646866,120.815405,5/13/2025 4:27
van007,13.918937,121.041952,5/13/2025 0:28
van007,13.8547,121.04833,5/13/2025 1:06
van007,14.724282,120.600706,5/13/2025 7:02
van007,15.097573,120.868187,5/12/2025 11:20
van007,14.609411,120.970012,5/12/2025 9:05
van007,14.666778,120.760181,5/13/2025 5:07
van007,15.445943,120.795487,5/12/2025 12:56
van007,14.748489,120.533595,5/13/2025 7:51
van007,14.659754,120.779461,5/13/2025 4:53
van007,999,999,5/12/2025 15:32
van007,999,999,5/12/2025 15:32
van007,15.264601,120.833337,5/12/2025 12:06
van007,14.316815,121.001684,5/12/2025 20:29
van007,14.800968,120.388026,5/13/2025 9:36
van007,16.046682,120.670211,5/12/2025 15:41
van007,14.190025,121.014496,not-a-timestamp
van007,999,999,5/12/2025 15:32
van007,14.79625,120.401067,5/13/2025 9:27
van007,14.777377,120.453555,5/13/2025 8:49
van007,14.456034,120.987693,5/12/2025 19:06
van007,999,999,5/12/2025 15:32
van007,13.877306,121.046098,5/13/2025 0:53
van007,14.761197,120.498409,5/13/2025 8:16
van007,14.465229,120.98673,5/12/2025 19:00
van007,14.527723,120.980468,5/12/2025 18:23
van007,14.79625,120.401067,not-a-timestamp
van007,14.742987,120.548841,5/13/2025 7:40
van007,14.325972,121.000782,5/12/2025 20:24
van007,14.618384,120.894093,5/13/2025 3:30
van007,14.525279,120.980633,5/12/2025 18:24
van007,13.883948,121.045399,5/13/2025 0:49
van007,13.878105,121.045967,5/13/2025 0:52
van007,14.208417,121.012626,5/12/2025 21:34
van007,14.805284,120.376205,5/13/2025 9:45
van007,14.375128,120.995902,5/12/2025 19:54
van007,999,999,5/12/2025 15:32
van007,16.269867,120.623589,5/12/2025 16:43
van007,14.350115,120.998297,5/12/2025 20:09
van007,15.032281,120.881834,5/12/2025 11:02
van007,15.121198,120.863271,5/12/2025 11:26
van007,15.244587,120.837583,5/12/2025 12:00
van007,14.743695,120.546848,5/13/2025 7:41
van007,14.084839,121.025146,5/12/2025 22:48
van007,14.79922,120.392836,5/13/2025 9:33
van007,16.398645,120.596792,5/12/2025 17:18
van007,14.583636,120.974832,5/12/2025 17:49
van007,14.6399,120.834765,5/13/2025 4:13
van007,14.885344,120.912467,5/12/2025 10:21
van007,15.144768,120.858367,5/12/2025 11:33
van007,14.315921,121.001818,5/12/2025 20:30
van007,13.971504,121.03652,5/12/2025 23:56
van007,15.691017,120.744437,5/12/2025 14:03
van007,14.32756,121.000698,5/12/2025 20:23
van007,14.787602,120.425247,5/13/2025 9:09
van007,13.806323,121.05329,5/13/2025 1:35
van007,16.032168,120.673289,5/12/2025 15:37
van007,13.896439,121.044187,5/13/2025 0:41
van007,14.852658,120.919232,5/12/2025 10:12
van007,16.09738,120.659579,5/12/2025 15:55
van007,999,999,5/12/2025 15:32
van007,15.012333,120.885951,5/12/2025 10:56
van007,14.20919,121.012597,5/12/2025 21:34
van007,14.214164,121.012127,5/12/2025 21:31
van007,14.995981,120.889448,5/12/2025 10:52
van007,14.680423,120.722098,5/13/2025 5:34
van007,14.857992,120.91816,5/12/2025 10:14
van007,14.466106,120.986707,5/12/2025 19:00
van007,14.294235,121.003997,5/12/2025 20:43
van007,14.818268,120.340359,5/13/2025 10:11
van007,14.562777,120.976873,5/12/2025 18:02
van007,14.023138,121.031395,5/12/2025 23:25
van007,14.267503,121.006766,5/12/2025 20:59
van007,14.817287,120.343052,5/13/2025 10:09
van007,15.266358,120.833037,5/12/2025 12:06
van007,15.182865,120.850453,5/12/2025 11:43
van007,14.680739,120.721446,5/13/2025 5:35
van007,13.785494,121.055414,5/13/2025 1:48
van007,16.053914,120.668675,5/12/2025 15:43
van007,14.688481,120.700149,5/13/2025 5:50
van007,14.30007,121.003405,5/12/2025 20:39
van007,14.726843,120.593666,5/13/2025 7:07
van007,14.560358,120.977142,5/12/2025 18:03
van007,14.698148,120.673149,5/13/2025 6:10
van007,14.766174,120.484618,5/13/2025 8:26
van007,14.496902,120.983516,not-a-timestamp
van007,14.753247,120.520485,5/13/2025 8:00
van007,14.611961,120.912073,5/13/2025 3:17
van007,14.602717,120.937588,5/13/2025 2:58
van007,14.607911,120.923064,5/13/2025 3:09
van007,14.622865,120.881716,5/13/2025 3:39
van007,14.600734,120.943084,5/13/2025 2:54
van007,15.128495,120.861738,5/12/2025 11:28
van007,13.94974,121.038801,5/13/2025 0:09
van007,13.848919,121.048897,5/13/2025 1:10
van007,999,999,5/12/2025 15:32
van007,14.630577,120.860275,5/13/2025 3:54
van007,14.370108,120.99633,5/12/2025 19:57
van007,16.104758,120.658077,5/12/2025 15:57
van007,14.278369,121.005639,5/12/2025 20:52
van007,16.340614,120.608909,5/12/2025 17:02
van007,14.593763,120.962485,5/13/2025 2:40
van007,14.80406,120.379685,5/13/2025 9:42
van007,14.685612,120.707694,5/13/2025 5:45
van007,14.595218,120.958357,5/13/2025 2:43
van007,14.711551,120.635889,5/13/2025 6:37
van007,15.582129,120.767057,5/12/2025 13:33
van007,14.689962,120.695972,5/13/2025 5:53
van007,14.066545,121.026971,5/12/2025 22:59
van007,14.015691,121.032101,5/12/2025 23:30
van007,14.68548,120.708309,5/13/2025 5:44
van007,14.997823,120.889079,5/12/2025 10:52
van007,14.502784,120.982982,5/12/2025 18:38
van007,14.73722,120.564783,5/13/2025 7:28
van007,14.765682,120.48606,5/13/2025 8:25
van007,14.615875,120.901025,5/13/2025 3:25
van007,14.685142,120.70906,5/13/2025 5:44
van007,15.396993,120.805753,5/12/2025 12:42
van007,14.78551,120.933322,5/12/2025 9:54
van007,14.416042,120.991739,5/12/2025 19:30
van007,16.291546,120.619122,5/12/2025 16:49
van007,15.759905,120.729963,5/12/2025 14:22
van007,16.324247,120.612226,5/12/2025 16:58
van007,15.035827,120.88106,5/12/2025 11:03
van007,14.692879,120.687678,5/13/2025 5:59
van007,16.110103,120.656962,5/12/2025 15:59
van007,14.729524,120.586163,5/13/2025 7:13
van007,999,999,5/12/2025 15:32
van007,16.237191,120.630424,5/12/2025 16:34
van007,16.173596,120.643736,5/12/2025 16:16
van007,14.628921,120.865126,5/13/2025 3:51
van007,14.825928,120.318896,5/13/2025 10:26
van007,14.568712,120.976233,5/12/2025 17:58
van007,15.513177,120.781439,5/12/2025 13:14
van007,14.390958,120.994192,5/12/2025 19:45
van007,14.047335,121.028866,5/12/2025 23:11
van007,14.638338,120.838797,5/13/2025 4:10
van007,14.613387,120.907975,5/13/2025 3:20
van007,14.669698,120.751845,5/13/2025 5:13
van007,14.749953,120.529476,5/13/2025 7:54
